fonte,secao_origem,palavra_chave,posicao,product_id,produto,tipo_produto,seller,marca,preco_exibicao,preco,preco_original_exibicao,preco_original,ofertas_exibicao,ofertas,rating,reviews,tag,delivery,condicao_anuncio,link_produto_google,link_ofertas,thumbnail,thumbnail_video,product_token,capturado_em,preco_outlier,indice_preco,desconto_percentual,score_preco,score_promo,score_atratividade,score_visibilidade,score_qualidade,score_relevancia
google_shopping,shopping_results,modelador de cabelo,34,7526724707680330592,KIT COM 3 UNIDADES BALSAMO MODELADOR FIXADOR NEW DESIGN 120G MURIEL ORIGINAL,outros,Shopee,,"R$ 57,70",57.7,,,,,4.6,53.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7526724707680330592,oid:7526724707680330592,iid:12624186451009398733,rds:UENfMTIyODk2MTEyMDU2NTc1MTQwNTV8UFJPRF9QQ18xMjI4OTYxMTIwNTY1NzUxNDA1NQ==,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7526724707680330592,oid:7526724707680330592,iid:12624186451009398733,rds:UENfMTIyODk2MTEyMDU2NTc1MTQwNTV8UFJPRF9QQ18xMjI4OTYxMTIwNTY1NzUxNDA1NQ==,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQE641bPNki3Ox5LDkJ1NVZVuoS-phms1lX2Snat2UDp18X4KWhtaMKIwEp6_X-c-iy_Nj46KyznbqhZVmCw2P9KiV2MdV1WvFYrRb2uaLYIWn6ony-zCBj,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI3NTI2NzI0NzA3NjgwMzMwNTkyIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI3NTI2NzI0NzA3NjgwMzMwNTkyIiwicmRzIjoiUENfMTIyODk2MTEyMDU2NTc1MTQwNTV8UFJPRF9QQ18xMjI4OTYxMTIwNTY1NzUxNDA1NSIsImltYWdlRG9jaWQiOiIxMjYyNDE4NjQ1MTAwOTM5ODczMyIsInB2byI6IjMiLCJlaSI6IkQ3dzJhY0xCQ2F1eHF0c1AiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,0.2898186749711186,0.0,1.0,0.0,0.7,0.175,0.7951829880600624,0.5185548964180187
google_shopping,shopping_results,modelador de cabelo,35,2817463112090133646,Modelador Ceramic Nano Tourmaline New 25mm Gama Italy GA.MA Italy,outros,Mercado Livre,Ou,"R$ 180,90 agora",180.9,,,,,4.8,219.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:2817463112090133646,oid:2817463112090133646,iid:16156795461370185915,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:2817463112090133646,oid:2817463112090133646,iid:16156795461370185915,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRxc-SUAr7YgbENto_U2R3eyMJU1PggBrGOzbDZVuhsXCiGf7SaGnX1xhfbjKsI7zvX8Oc8voDP94D76rFD1jodY-RmbwV-SpJYRBxIwILkYtujLObMHip3Mg,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIyODE3NDYzMTEyMDkwMTMzNjQ2IiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIyODE3NDYzMTEyMDkwMTMzNjQ2IiwicmRzIjoiUENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTMiLCJpbWFnZURvY2lkIjoiMTYxNTY3OTU0NjEzNzAxODU5MTUiLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,0.9086342860013059,0.0,1.0,0.0,0.7,0.15,0.96,0.5579999999999999
google_shopping,shopping_results,modelador de cabelo,36,18153795552944474058,Modelador de Cachos cabelo Cacheado E Ondulado Encrespador de cabelo automático LCD Anti-escaldamento Encrespadores Onda Ferramenta de modelagem de,outros,Amazon.com.br - Seller,,"R$ 150,00 agora",150.0,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:3665640132114615564,mid:576462842596160665,oid:17387011201922928787,iid:10471772068513976480,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:3665640132114615564,mid:576462842596160665,oid:17387011201922928787,iid:10471772068513976480,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT8rH0jAkzWBE4YUZJD-c8hc1qqegmrbMuTfHwvW8cFKJZn4sPbt4DFgCFnpdBOoV_wb57k_gnkKaBquShXoAl5X9FYYR59C1T6cGL_L_CEKym7c3qrPpIt,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiIxODE1Mzc5NTU1Mjk0NDQ3NDA1OCIsImdwY2lkIjoiMzY2NTY0MDEzMjExNDYxNTU2NCIsImhlYWRsaW5lT2ZmZXJEb2NpZCI6IjE3Mzg3MDExMjAxOTIyOTI4Nzg3IiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjEwNDcxNzcyMDY4NTEzOTc2NDgwIiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IjU3NjQ2Mjg0MjU5NjE2MDY2NSIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,0.7534280978451956,0.0,1.0,0.0,0.7,0.125,,0.26
google_shopping,shopping_results,modelador de cabelo,37,17897339991904450743,Modelador De Cachos Cacheador De Cabelos Profissional Bivolt,outros,Magazine Luiza,,"R$ 72,68",72.68,Preço normal: R$ 80,80.0,e mais,,4.8,21.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:15095095838178246474,oid:4556208596122238687,iid:4401183274873708252,rds:UENfMTUwOTUwOTU4MzgxNzgyNDY0NzR8UFJPRF9QQ18xNTA5NTA5NTgzODE3ODI0NjQ3NA==,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:15095095838178246474,oid:4556208596122238687,iid:4401183274873708252,rds:UENfMTUwOTUwOTU4MzgxNzgyNDY0NzR8UFJPRF9QQ18xNTA5NTA5NTgzODE3ODI0NjQ3NA==,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRWqTsyegUBMMuXJbyhCXaYo0d5O1Z-m99boVHLMz-ee7kB1gLjxv1Y6KtCsyqozly2P3HWaDzNmwdd-z8XInIB2K0-PMumC_c8xFDV_38dTGJhXJPC6dF8WA,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiIxNzg5NzMzOTk5MTkwNDQ1MDc0MyIsImdwY2lkIjoiMTUwOTUwOTU4MzgxNzgyNDY0NzQiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI0NTU2MjA4NTk2MTIyMjM4Njg3IiwicmRzIjoiUENfMTUwOTUwOTU4MzgxNzgyNDY0NzR8UFJPRF9QQ18xNTA5NTA5NTgzODE3ODI0NjQ3NCIsImltYWdlRG9jaWQiOiI0NDAxMTgzMjc0ODczNzA4MjUyIiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,0.36506102767592546,0.09149999999999991,1.0,0.3049999999999997,0.7914999999999999,0.1,0.6429736221178836,0.47034208663536503
google_shopping,shopping_results,modelador de cabelo,38,8621508881797892021,Babyliss Modelador Bivolt Gama Nano Tourmaline New Cacho 25mm Cacheador,outros,Carrefour,Ou,"R$ 1.025,96 agora",1025.96,,,,,4.8,219.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:8621508881797892021,oid:8621508881797892021,iid:14587694146502271800,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:8621508881797892021,oid:8621508881797892021,iid:14587694146502271800,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSzaRWUqL4XcoSvP2LurBAD5_8FeLaBnM8jiy7TA_d6SlrNw37YGQz3pxVjkvYUgTlVTiqIqfacu_58Cib2p1hnu9ln2FJfDmrvnIPWhsMQtX7lYPzR_rmA,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI4NjIxNTA4ODgxNzk3ODkyMDIxIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI4NjIxNTA4ODgxNzk3ODkyMDIxIiwicmRzIjoiUENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTMiLCJpbWFnZURvY2lkIjoiMTQ1ODc2OTQxNDY1MDIyNzE4MDAiLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,True,5.153247275101713,0.0,0.0,0.0,0.0,0.075,0.96,0.31799999999999995
google_shopping,shopping_results,modelador de cabelo,39,7956527035700863689,"Pente Modelador De Cachos Volumosos, Pente Enrolador De",outros,Mercado Livre,,"R$ 32,28 agora",32.28,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7956527035700863689,oid:7956527035700863689,iid:10544695296375049732,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7956527035700863689,oid:7956527035700863689,iid:10544695296375049732,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRLx2hCfYMMy7OCpsoX88gSgoj7j3i_RHrQ50ZweNtREZZxJOnzLJvjCvkv0Dxkzkqo8v1NuLm4wXGx0hSAHF_M3De1N2cmwR9Tj4Lm6-QzNUICfJ0_xOmnoQ,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI3OTU2NTI3MDM1NzAwODYzNjg5IiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI3OTU2NTI3MDM1NzAwODYzNjg5IiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjEwNTQ0Njk1Mjk2Mzc1MDQ5NzMyIiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,0.1621377266562861,0.0,1.0,0.0,0.7,0.05,,0.22999999999999998
google_shopping,shopping_results,modelador de cabelo,40,576424574881651089,Modelador de Cabelo GAMA New Tour RGSTD-N 25 – Resultados Profissionais em Casa!,outros,Shopee,Ou,"R$ 402,78",402.78,,,,,4.8,219.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:576424574881651089,oid:576424574881651089,iid:15551447064117663328,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:576424574881651089,oid:576424574881651089,iid:15551447064117663328,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSISW1iugJHMyDryzhvQmGz0FYkKyNaBEXUQ5HS2vVnP4bIVM7lmjvRPGCnPq9nS0t0Ut197-0d1Oxu-fq-6gK0GI_jI8ku,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI1NzY0MjQ1NzQ4ODE2NTEwODkiLCJjYXRhbG9naWQiOiIiLCJncGNpZCI6IiIsImhlYWRsaW5lT2ZmZXJEb2NpZCI6IjU3NjQyNDU3NDg4MTY1MTA4OSIsInJkcyI6IlBDXzg3ODkzMDkyNzMxNTMyMjU2NTN8UFJPRF9QQ184Nzg5MzA5MjczMTUzMjI1NjUzIiwiaW1hZ2VEb2NpZCI6IjE1NTUxNDQ3MDY0MTE3NjYzMzI4IiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,2.023105128333919,0.0,0.0,0.0,0.0,0.025,0.96,0.298
google_shopping,shopping_results,modelador de cabelo,1,6178211677406968140,2 Cera Em Bastão Tigi Bed Head Hair Stick Modelador Original,outros,Mercado Livre,,"R$ 23,51 agora",23.51,,,,,4.6,4.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:6178211677406968140,oid:6178211677406968140,iid:8091594130457966183,rds:UENfMTY5ODA3ODk3MDM2NTA3OTIwNnxQUk9EX1BDXzE2OTgwNzg5NzAzNjUwNzkyMDY=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:6178211677406968140,oid:6178211677406968140,iid:8091594130457966183,rds:UENfMTY5ODA3ODk3MDM2NTA3OTIwNnxQUk9EX1BDXzE2OTgwNzg5NzAzNjUwNzkyMDY=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTRLc2dbJ6UW5FTptxzy2q3-yPcqVm3S6rd4ny6Ry4mzFt-CHasp7uKqzJEF8A55zYKZ_zmGQBODzn9Yt5L3pmVpjUq7O1yF5lVkK9k_OHdoET3W3JKqru5,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI2MTc4MjExNjc3NDA2OTY4MTQwIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI2MTc4MjExNjc3NDA2OTY4MTQwIiwicmRzIjoiUENfMTY5ODA3ODk3MDM2NTA3OTIwNnxQUk9EX1BDXzE2OTgwNzg5NzAzNjUwNzkyMDYiLCJpbWFnZURvY2lkIjoiODA5MTU5NDEzMDQ1Nzk2NjE4MyIsInB2byI6IjMiLCJlaSI6IkdidzJhYVdGR3VPOXB0UVAtNkh6eVFJIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,0.11808729720227033,0.0,1.0,0.0,0.7,1.0,0.32083298237524693,0.706249894712574
google_shopping,shopping_results,modelador de cabelo,2,15125204386895720556,Modelador De Cachos Kiss Ny Red Pro Instawave Bivolt Branco E Rose Bivolt,outros,mercadolivre.com.br,,"R$ 379,99",379.99,,,,,4.6,104.0,,Devolução em até 30 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:15125204386895720556,oid:15125204386895720556,iid:8749762495361954830,rds:UENfNTA5ODUyMjU0MzYxOTkxMTMxOXxQUk9EX1BDXzUwOTg1MjI1NDM2MTk5MTEzMTk=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:15125204386895720556,oid:15125204386895720556,iid:8749762495361954830,rds:UENfNTA5ODUyMjU0MzYxOTkxMTMxOXxQUk9EX1BDXzUwOTg1MjI1NDM2MTk5MTEzMTk=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcST0M0BF0swOUbowEw7SsXp6Uk0OFD-RKwj7VlpCeNEWaKDxa5c8i8D53LIRdN-qTt1BnZTYfG9YG7mj6QylawJJRM843Y-80mjvBemmw,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIxNTEyNTIwNDM4Njg5NTcyMDU1NiIsImNhdGFsb2dpZCI6IiIsImdwY2lkIjoiIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMTUxMjUyMDQzODY4OTU3MjA1NTYiLCJyZHMiOiJQQ181MDk4NTIyNTQzNjE5OTExMzE5fFBST0RfUENfNTA5ODUyMjU0MzYxOTkxMTMxOSIsImltYWdlRG9jaWQiOiI4NzQ5NzYyNDk1MzYxOTU0ODMwIiwicHZvIjoiMyIsImVpIjoiR2J3MmFhV0ZHdU85cHRRUC02SHp5UUkiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,1.908634286001306,0.0,0.0,0.0,0.0,0.975,0.9199999999999999,0.6659999999999999
google_shopping,shopping_results,modelador de cabelo,3,6302025003184226874,Escova Secadora Modeladora 127V - Relet,outros,Magazine Luiza,,"R$ 171,99 agora",171.99,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:16804698124493917348,iid:16624185977612945214,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:16804698124493917348,iid:16624185977612945214,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRymxW4GmVzsdkgBzr6d-wk93lTk3qWJbQ9zg_cYNR7UFjdVOB7zwKZHOU0icf5Iy-0R2gvzx1P9GFqKXtxXcYGoZod0yKi1Bcvn0uu-UVyC0WUsmmp1cC9SA,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiI2MzAyMDI1MDAzMTg0MjI2ODc0IiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIxNjgwNDY5ODEyNDQ5MzkxNzM0OCIsInJkcyI6IiIsImltYWdlRG9jaWQiOiIxNjYyNDE4NTk3NzYxMjk0NTIxNCIsInB2byI6IjMiLCJlaSI6IkdidzJhYVdGR3VPOXB0UVAtNkh6eVFJIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,0.8638806569893014,0.0,1.0,0.0,0.7,0.95,,0.59
google_shopping,shopping_results,modelador de cabelo,4,17258194750661761900,Modelador De Cachos Gold Titanium + Brinde MQ Hair,outros,Mercado Livre,,"R$ 365,90 agora",365.9,,,,,5.0,1.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:17258194750661761900,oid:17258194750661761900,iid:12023893926649653198,rds:UENfMTA0NzMzMTgwMzM2Nzk1MTMwNDJ8UFJPRF9QQ18xMDQ3MzMxODAzMzY3OTUxMzA0Mg==,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:17258194750661761900,oid:17258194750661761900,iid:12023893926649653198,rds:UENfMTA0NzMzMTgwMzM2Nzk1MTMwNDJ8UFJPRF9QQ18xMDQ3MzMxODAzMzY3OTUxMzA0Mg==,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQzOSLhVgTgCjgnP5Xtu9NjkFY0Anwh9EyDrGTXOm783MDha-GR05UkhhVm-kBQJEz-MbvfLBgHzYkdddUC2ts3hYLeig7hmY9lzXL-snZqAB1pLRD-UY1ELg,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIxNzI1ODE5NDc1MDY2MTc2MTkwMCIsImNhdGFsb2dpZCI6IiIsImdwY2lkIjoiIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMTcyNTgxOTQ3NTA2NjE3NjE5MDAiLCJyZHMiOiJQQ18xMDQ3MzMxODAzMzY3OTUxMzA0MnxQUk9EX1BDXzEwNDczMzE4MDMzNjc5NTEzMDQyIiwiaW1hZ2VEb2NpZCI6IjEyMDIzODkzOTI2NjQ5NjUzMTk4IiwicHZvIjoiMyIsImVpIjoiR2J3MmFhV0ZHdU85cHRRUC02SHp5UUkiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,1.8378622733437138,0.0,0.0,0.0,0.0,0.925,0.15019048322368794,0.41505714496710644
google_shopping,shopping_results,modelador de cabelo,5,8737259878551645059,desert ecom Escova Secadora 3 Em 1 Secadora Alisadora E Modeladora,outros,Magazine Luiza,,"R$ 127,96",127.96,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:6912454415863137617,mid:576462866476831540,oid:6408669912921699774,iid:17583750651031029509,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=40&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:6912454415863137617,mid:576462866476831540,oid:6408669912921699774,iid:17583750651031029509,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRonOtNgB6SvSKrxEgqEN7nOLbBAstR2V3-nr003OHxwATrU62gXJdY80yyMIM_WbQDVx_4-dHDuAVOyl6uBkgcUz27RK5xRrZcMmaKRCfj,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiI4NzM3MjU5ODc4NTUxNjQ1MDU5IiwiZ3BjaWQiOiI2OTEyNDU0NDE1ODYzMTM3NjE3IiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiNjQwODY2OTkxMjkyMTY5OTc3NCIsInJkcyI6IiIsImltYWdlRG9jaWQiOiIxNzU4Mzc1MDY1MTAzMTAyOTUwOSIsInB2byI6IjMiLCJlaSI6IkdidzJhYVdGR3VPOXB0UVAtNkh6eVFJIiwibWlkIjoiNTc2NDYyODY2NDc2ODMxNTQwIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,0.6427243960018082,0.0,1.0,0.0,0.7,0.9,,0.5700000000000001
